Register Name,Register Description,Register Address,Register Width,Register Access,Register Reset Value,Field Name,Field Description,Field Offset,Field Width,Field Access,Field Reset Value,Field is Volatile,Field is Reserved,Field Backdoor
siracusa_pads_debug_config_pad_gpio25_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio25_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio25_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio25_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio25_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio25_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio25_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio25_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio25_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio25_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio25_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio25_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio25_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio25_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio25_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio25_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio25_mux_sel,"Pad signal port multiplex selection for pad pad_gpio25. The programmed value defines which port
is connected to the pad.",548,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio25_mux_sel,,,,,,pad_gpio25_mux_sel,,0,2,RW,0,0,,u_pad_gpio25_mux_sel.q
siracusa_pads_debug_config_pad_gpio26_cfg,Pad signal configuration.,552,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio26_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio26_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio26_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio26_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio26_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio26_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio26_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio26_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio26_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio26_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio26_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio26_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio26_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio26_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio26_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio26_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio26_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio26_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio26_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio26_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio26_mux_sel,"Pad signal port multiplex selection for pad pad_gpio26. The programmed value defines which port
is connected to the pad.",556,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio26_mux_sel,,,,,,pad_gpio26_mux_sel,,0,2,RW,0,0,,u_pad_gpio26_mux_sel.q
siracusa_pads_debug_config_pad_gpio27_cfg,Pad signal configuration.,560,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio27_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio27_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio27_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio27_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio27_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio27_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio27_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio27_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio27_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio27_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio27_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio27_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio27_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio27_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio27_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio27_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio27_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio27_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio27_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio27_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio27_mux_sel,"Pad signal port multiplex selection for pad pad_gpio27. The programmed value defines which port
is connected to the pad.",564,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio27_mux_sel,,,,,,pad_gpio27_mux_sel,,0,2,RW,0,0,,u_pad_gpio27_mux_sel.q
siracusa_pads_debug_config_pad_gpio28_cfg,Pad signal configuration.,568,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio28_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio28_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio28_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio28_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio28_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio28_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio28_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio28_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio28_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio28_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio28_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio28_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio28_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio28_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio28_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio28_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio28_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio28_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio28_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio28_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio28_mux_sel,"Pad signal port multiplex selection for pad pad_gpio28. The programmed value defines which port
is connected to the pad.",572,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio28_mux_sel,,,,,,pad_gpio28_mux_sel,,0,2,RW,0,0,,u_pad_gpio28_mux_sel.q
siracusa_pads_debug_config_pad_gpio29_cfg,Pad signal configuration.,576,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio29_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio29_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio29_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio29_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio29_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio29_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio29_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio29_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio29_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio29_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio29_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio29_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio29_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio29_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio29_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio29_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio29_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio29_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio29_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio29_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio29_mux_sel,"Pad signal port multiplex selection for pad pad_gpio29. The programmed value defines which port
is connected to the pad.",580,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio29_mux_sel,,,,,,pad_gpio29_mux_sel,,0,2,RW,0,0,,u_pad_gpio29_mux_sel.q
siracusa_pads_debug_config_pad_gpio30_cfg,Pad signal configuration.,584,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio30_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio30_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio30_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio30_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio30_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio30_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio30_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio30_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio30_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio30_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio30_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio30_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio30_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio30_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio30_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio30_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio30_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio30_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio30_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio30_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio30_mux_sel,"Pad signal port multiplex selection for pad pad_gpio30. The programmed value defines which port
is connected to the pad.",588,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio30_mux_sel,,,,,,pad_gpio30_mux_sel,,0,2,RW,0,0,,u_pad_gpio30_mux_sel.q
siracusa_pads_debug_config_pad_gpio31_cfg,Pad signal configuration.,592,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio31_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio31_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio31_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio31_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio31_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio31_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio31_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio31_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio31_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio31_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio31_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio31_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio31_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio31_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio31_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio31_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio31_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio31_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio31_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio31_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio31_mux_sel,"Pad signal port multiplex selection for pad pad_gpio31. The programmed value defines which port
is connected to the pad.",596,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio31_mux_sel,,,,,,pad_gpio31_mux_sel,,0,2,RW,0,0,,u_pad_gpio31_mux_sel.q
siracusa_pads_debug_config_pad_gpio32_cfg,Pad signal configuration.,600,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio32_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio32_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio32_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio32_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio32_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio32_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio32_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio32_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio32_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio32_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio32_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio32_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio32_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio32_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio32_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio32_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio32_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio32_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio32_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio32_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio32_mux_sel,"Pad signal port multiplex selection for pad pad_gpio32. The programmed value defines which port
is connected to the pad.",604,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio32_mux_sel,,,,,,pad_gpio32_mux_sel,,0,2,RW,0,0,,u_pad_gpio32_mux_sel.q
siracusa_pads_debug_config_pad_gpio33_cfg,Pad signal configuration.,608,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio33_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio33_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio33_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio33_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio33_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio33_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio33_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio33_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio33_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio33_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio33_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio33_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio33_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio33_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio33_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio33_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio33_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio33_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio33_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio33_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio33_mux_sel,"Pad signal port multiplex selection for pad pad_gpio33. The programmed value defines which port
is connected to the pad.",612,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio33_mux_sel,,,,,,pad_gpio33_mux_sel,,0,2,RW,0,0,,u_pad_gpio33_mux_sel.q
siracusa_pads_debug_config_pad_gpio34_cfg,Pad signal configuration.,616,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio34_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio34_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio34_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio34_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio34_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio34_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio34_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio34_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio34_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio34_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio34_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio34_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio34_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio34_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio34_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio34_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio34_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio34_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio34_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio34_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio34_mux_sel,"Pad signal port multiplex selection for pad pad_gpio34. The programmed value defines which port
is connected to the pad.",620,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio34_mux_sel,,,,,,pad_gpio34_mux_sel,,0,2,RW,0,0,,u_pad_gpio34_mux_sel.q
siracusa_pads_debug_config_pad_gpio35_cfg,Pad signal configuration.,624,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio35_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio35_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio35_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio35_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio35_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio35_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio35_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio35_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio35_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio35_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio35_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio35_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio35_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio35_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio35_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio35_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio35_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio35_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio35_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio35_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio35_mux_sel,"Pad signal port multiplex selection for pad pad_gpio35. The programmed value defines which port
is connected to the pad.",628,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio35_mux_sel,,,,,,pad_gpio35_mux_sel,,0,2,RW,0,0,,u_pad_gpio35_mux_sel.q
siracusa_pads_debug_config_pad_gpio36_cfg,Pad signal configuration.,632,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio36_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio36_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio36_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio36_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio36_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio36_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio36_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio36_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio36_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio36_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio36_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio36_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio36_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio36_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio36_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio36_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio36_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio36_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio36_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio36_cfg_tx_en.q
siracusa_pads_debug_config_pad_gpio36_mux_sel,"Pad signal port multiplex selection for pad pad_gpio36. The programmed value defines which port
is connected to the pad.",636,32,,0,,,,,,,,,
siracusa_pads_debug_config_pad_gpio36_mux_sel,,,,,,pad_gpio36_mux_sel,,0,2,RW,0,0,,u_pad_gpio36_mux_sel.q
siracusa_pads_debug_config_pad_gpio37_cfg,Pad signal configuration.,640,32,,16,,,,,,,,,
siracusa_pads_debug_config_pad_gpio37_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio37_cfg_chip2pad.q
siracusa_pads_debug_config_pad_gpio37_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio37_cfg_drv0.q
siracusa_pads_debug_config_pad_gpio37_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio37_cfg_drv1.q
siracusa_pads_debug_config_pad_gpio37_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio37_cfg_drv2.q
siracusa_pads_debug_config_pad_gpio37_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio37_cfg_drv3.q
siracusa_pads_debug_config_pad_gpio37_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio37_cfg_pull_en.q
siracusa_pads_debug_config_pad_gpio37_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio37_cfg_pull_sel.q
siracusa_pads_debug_config_pad_gpio37_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio37_cfg_ret_en.q
siracusa_pads_debug_config_pad_gpio37_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio37_cfg_st_en.q
siracusa_pads_debug_config_pad_gpio37_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio37_cfg_tx_en.q
